Latitude,Longitude,PS,WS50M,Z0M,T10M
29.745728,-92.594421,101.68571428571428,6.445714285714286,0.0,21.72714285714286
42.8741,-83.675323,98.67285714285715,6.882857142857143,0.05,8.722857142857142
41.87318,-95.363403,97.06,7.154285714285714,0.05,9.552857142857144
38.300667,-116.681717,79.15428571428572,5.242857142857143,0.03,9.358571428571429
42.415764,-108.381348,79.35714285714286,7.087142857142857,0.03,5.921428571428572
45.91592,-85.24353,99.13714285714286,5.891428571428572,0.62,6.618571428571428
36.482143,-100.843262,91.86,7.52,0.04,14.832857142857142
42.297966,-101.019348,90.09,7.645714285714285,0.04,9.79857142857143
46.604843,-103.208038,91.76,7.52,0.03,7.19
41.219425,-82.164856,97.98428571428572,6.372857142857143,0.06,10.17
42.833595,-107.315704,80.13857142857144,6.894285714285714,0.05,6.441428571428572
37.629662,-118.779114,74.30714285714285,4.232857142857143,0.03,5.158571428571428
32.283695,-104.704224,85.13,6.472857142857143,0.04,15.781428571428572
42.621952,-74.467133,96.42285714285715,4.654285714285714,1.99,7.597142857142857
34.689213,-116.310318,92.16714285714284,5.384285714285714,0.03,18.99142857142857
35.567814,-98.787292,95.7242857142857,7.3428571428571425,0.06,15.78
41.836578,-107.150635,79.05142857142857,7.655714285714287,0.03,5.877142857142857
36.255234,-101.648956,89.39857142857143,7.467142857142856,0.04,14.618571428571428
45.764366,-95.425842,96.73285714285714,7.185714285714285,0.04,5.94
37.462791,-99.940613,92.78571428571428,7.444285714285714,0.05,13.90857142857143
43.406967,-109.399033,74.81428571428572,5.938571428571429,0.7,1.6714285714285713
40.971249,-88.402039,99.26285714285714,6.811428571428571,0.05,10.641428571428571
40.00074,-79.386719,95.2585714285714,4.661428571428572,1.89,9.707142857142856
40.789043,-87.956879,99.26285714285714,6.811428571428571,0.05,10.641428571428571
40.462982,-93.182739,98.08428571428573,6.734285714285714,0.06,10.664285714285716
41.732197,-118.73114,84.06285714285715,4.348571428571429,0.02,9.252857142857142
38.408058,-113.63385,81.00428571428571,5.427142857142856,0.03,9.95142857142857
45.084229,-68.316833,100.2242857142857,4.48,1.93,6.6000000000000005
42.566189,-90.021057,98.29714285714286,6.717142857142858,0.05,8.588571428571429
40.976509,-88.475494,99.18857142857142,6.835714285714286,0.05,10.587142857142856
42.820854,-103.583374,88.05285714285715,7.07,0.04,10.022857142857143
48.775772,-112.127533,89.28571428571429,7.411428571428572,0.03,6.19
33.044762,-104.781616,84.55142857142857,6.765714285714286,0.04,15.534285714285716
42.679821,-98.644989,94.48285714285714,7.475714285714285,0.05,9.814285714285717
35.514053,-98.739868,95.7242857142857,7.3428571428571425,0.06,15.78
40.623783,-86.429016,98.81,6.7,0.05,10.884285714285712
34.450134,-117.061111,88.98857142857142,5.207142857142857,0.04,16.084285714285716
32.084663,-104.484772,88.33428571428571,6.385714285714286,0.03,17.644285714285715
36.587852,-106.263275,76.0657142857143,5.254285714285714,0.53,7.607142857142857
38.29533,-113.843063,81.00428571428571,5.427142857142856,0.03,9.95142857142857
41.94347,-106.464539,77.98857142857143,7.72,0.11,4.908571428571428
44.711079,-73.900665,97.03,4.69,1.7,6.344285714285713
45.796619,-94.78421,96.70714285714288,7.128571428571428,0.05,5.734285714285714
41.821915,-90.395813,98.80571428571427,6.708571428571429,0.05,9.405714285714286
48.614235,-102.380615,93.52571428571429,7.265714285714286,0.03,4.951428571428571
42.065166,-105.350357,79.11285714285714,8.608571428571429,0.03,5.895714285714286
42.067364,-73.476196,99.01,4.24,2.06,9.268571428571429
47.050266,-103.843628,92.19714285714284,7.372857142857143,0.03,7.255714285714285
47.480766,-101.114197,94.46571428571428,7.187142857142858,0.03,5.885714285714286
44.76263,-71.579926,96.43142857142855,4.578571428571428,1.87,4.997142857142857
38.353657,-116.236725,80.47714285714287,5.198571428571428,0.03,10.335714285714284
47.027962,-104.169907,92.36,7.131428571428572,0.03,7.718571428571429
38.531857,-87.67691,100.0442857142857,6.318571428571429,0.05,13.13714285714286
30.880112,-104.907227,86.85142857142857,5.847142857142857,0.02,17.694285714285716
38.406296,-99.409607,94.01714285714286,7.382857142857143,0.05,13.227142857142857
33.908802,-97.639343,98.23285714285714,6.874285714285714,0.06,17.752857142857142
30.141823,-99.86264,94.14142857142858,6.914285714285714,0.05,18.775714285714287
43.335312,-120.258728,85.58142857142856,5.992857142857143,0.04,7.638571428571429
41.691231,-89.409668,99.04857142857144,6.765714285714286,0.05,10.022857142857143
44.131088,-94.222595,97.72857142857144,7.067142857142857,0.04,8.084285714285715
33.073544,-98.336243,97.82285714285716,6.825714285714286,0.05,18.66
41.909725,-106.231873,77.98857142857143,7.72,0.11,4.908571428571428
40.928295,-106.114624,74.03285714285714,5.618571428571428,1.41,2.2385714285714284
32.445942,-105.115143,85.13,6.472857142857143,0.04,15.781428571428572
44.64785,-85.959503,99.08571428571427,7.461428571428572,0.04,8.187142857142858
44.067764,-95.183594,97.10285714285716,7.215714285714285,0.04,7.927142857142857
41.352314,-104.243164,83.8457142857143,7.692857142857143,0.04,9.571428571428571
44.030529,-95.184143,97.10285714285716,7.215714285714285,0.04,7.927142857142857
46.624062,-104.055176,91.44,7.511428571428572,0.03,7.53
31.835403,-97.568207,98.84,6.602857142857142,0.05,19.195714285714285
31.77879,-104.639481,88.33428571428571,6.385714285714286,0.03,17.644285714285715
33.825996,-101.068726,91.21285714285716,7.24,0.04,16.341428571428573
43.393047,-111.896805,83.17571428571429,5.7457142857142856,0.07,6.731428571428571
45.241337,-100.195282,94.87,7.122857142857143,0.04,7.979999999999999
36.506683,-116.14119,90.17571428571428,4.978571428571429,0.02,18.04
40.756416,-109.629059,77.53857142857143,5.961428571428572,0.04,6.208571428571429
44.66613,-107.417923,76.57571428571428,4.847142857142857,1.25,1.82
43.959003,-95.935333,96.19285714285716,7.364285714285714,0.04,7.607142857142857
32.144672,-103.566071,90.46428571428572,6.098571428571428,0.03,18.62
46.191345,-96.82077,97.65,7.114285714285714,0.04,6.831428571428572
42.082581,-72.922089,98.32571428571428,4.398571428571429,2.1,8.84
46.934139,-120.220093,94.86857142857144,4.587142857142857,0.27,9.284285714285714
40.408184,-105.267105,82.06857142857143,5.668571428571428,0.05,10.035714285714286
42.407967,-86.29071,99.22,7.238571428571428,0.03,9.751428571428573
42.84185,-95.733551,96.56142857142858,7.211428571428572,0.04,8.617142857142857
38.636654,-112.851059,82.36142857142856,5.212857142857144,0.03,10.788571428571428
41.985718,-105.186737,82.87142857142858,7.934285714285714,0.03,8.747142857142856
45.199966,-103.240417,91.38428571428572,7.097142857142857,0.04,8.817142857142857
47.595959,-97.808594,97.46,7.111428571428571,0.04,5.557142857142857
39.582653,-114.395004,79.50142857142858,4.525714285714286,0.03,8.721428571428572
45.295971,-96.966614,96.68,7.295714285714285,0.04,6.965714285714285
45.694153,-111.743637,80.92285714285715,5.284285714285715,0.32,3.9185714285714286
40.742424,-88.332336,99.03571428571428,6.857142857142857,0.04,10.965714285714286
41.621902,-122.023422,85.05999999999999,4.2371428571428575,1.59,7.82
40.896145,-99.255249,93.2057142857143,7.351428571428571,0.05,10.59142857142857
45.091991,-103.173584,91.38428571428572,7.097142857142857,0.04,8.817142857142857
41.257133,-110.672394,78.45285714285714,6.591428571428572,0.03,5.652857142857143
46.85495,-112.276474,83.18285714285715,4.758571428571429,1.55,3.457142857142857
40.177689,-88.256989,99.17142857142858,6.79,0.05,11.485714285714286
38.901115,-117.378326,79.72571428571429,4.5685714285714285,0.03,9.292857142857144
44.73558,-102.891602,90.95,6.8585714285714285,0.18,9.552857142857144
41.646671,-76.470917,96.39714285714284,4.518571428571429,2.05,8.664285714285715
44.046246,-119.781235,85.55714285714285,5.485714285714286,0.3,6.9
35.347614,-98.035431,96.63142857142856,7.317142857142857,0.06,15.864285714285714
43.473263,-93.883484,97.26,7.1657142857142855,0.04,7.942857142857142
48.53656,-101.694946,94.44571428571427,7.177142857142857,0.04,5.12
41.880363,-81.883057,99.5257142857143,7.358571428571427,0.01,10.464285714285714
29.831924,-100.71698,94.5657142857143,6.952857142857143,0.04,19.41857142857143
41.101204,-77.791199,96.90285714285714,4.3185714285714285,2.06,9.475714285714286
33.845974,-100.673828,93.79285714285712,7.08,0.04,17.435714285714287
40.504807,-121.169754,82.97142857142856,4.267142857142857,1.95,7.932857142857143
48.127197,-109.744583,90.2057142857143,6.93,0.03,7.461428571428571
35.508827,-111.735535,79.24285714285715,5.721428571428571,0.16,10.141428571428571
39.648018,-120.051605,82.25571428571428,4.201428571428571,0.75,8.918571428571429
44.595497,-104.398682,86.20857142857143,6.437142857142858,0.48,7.55
45.461876,-119.260742,94.32285714285716,5.984285714285714,0.13,10.654285714285717
43.173389,-98.999329,95.31857142857145,7.292857142857143,0.04,9.777142857142858
36.603081,-99.222351,94.5085714285714,7.54,0.05,15.314285714285717
37.400562,-100.541229,91.75,7.371428571428572,0.05,13.974285714285717
35.364632,-117.386963,91.46428571428572,5.325714285714286,0.02,18.11142857142857
41.034992,-105.363754,75.98285714285714,6.9,0.67,4.609999999999999
41.974972,-72.181519,99.53285714285714,4.47,2.15,9.515714285714283
41.269981,-104.803497,80.46857142857142,8.285714285714286,0.03,7.478571428571429
46.803726,-87.836273,98.48142857142857,6.788571428571428,0.42,6.027142857142857
43.528885,-87.859375,98.2942857142857,7.128571428571428,0.04,7.887142857142857
41.061447,-110.449036,73.21714285714286,5.548571428571429,1.0,1.881428571428572
41.007206,-116.562469,81.58571428571429,4.957142857142857,0.03,8.277142857142858
35.419571,-116.07785,93.39,4.631428571428572,0.01,19.711428571428574
36.502098,-116.163361,90.17571428571428,4.978571428571429,0.02,18.04
38.483154,-101.11673,90.32571428571428,7.21,0.04,12.997142857142858
42.0919,-105.682617,79.11285714285714,8.608571428571429,0.03,5.895714285714286
42.606407,-101.197601,90.09,7.645714285714285,0.04,9.79857142857143
45.541763,-96.332489,97.55428571428573,7.005714285714285,0.04,7.12
30.379597,-102.91156,87.89,6.727142857142858,0.03,17.697142857142858
47.506168,-102.498444,93.71571428571428,7.234285714285714,0.03,6.498571428571429
32.157387,-104.687958,86.46142857142857,6.155714285714285,0.03,16.60142857142857
44.583839,-94.626984,97.92,6.944285714285714,0.04,7.734285714285714
42.992035,-78.027954,98.64285714285714,5.01,1.87,9.038571428571428
39.740871,-79.18689,94.34857142857145,4.632857142857143,2.06,9.72
36.08363,-108.825912,79.87,6.231428571428571,0.04,11.042857142857144
42.775288,-103.959473,88.05285714285715,7.07,0.04,10.022857142857143
43.61496,-88.828918,98.31714285714284,6.811428571428571,0.05,7.807142857142857
40.865635,-72.681763,101.46571428571428,6.57,0.22,11.797142857142855
39.010246,-79.581757,93.41,4.5285714285714285,2.11,9.744285714285716
45.634583,-102.548004,92.2,7.285714285714286,0.03,8.08
45.760727,-85.192749,99.13714285714286,5.891428571428572,0.62,6.618571428571428
34.482704,-105.868134,81.1557142857143,7.268571428571429,0.03,12.287142857142856
40.305618,-124.302719,100.18571428571428,6.652857142857143,0.33,11.444285714285714
41.906597,-106.458023,77.98857142857143,7.72,0.11,4.908571428571428
43.777409,-82.697357,99.32428571428572,7.839999999999999,0.0,8.494285714285715
44.092735,-109.192261,73.16857142857143,5.624285714285714,0.6900000000000001,0.1128571428571428
41.825798,-101.879639,88.34571428571428,7.568571428571429,0.04,9.571428571428571
43.352127,-105.841797,84.31714285714285,7.221428571428571,0.02,8.068571428571428
48.828461,-106.09967,91.40857142857143,7.328571428571428,0.03,5.528571428571429
42.690472,-91.428925,98.08428571428573,6.795714285714285,0.05,8.54857142857143
45.187489,-93.898468,98.05428571428573,6.732857142857143,0.05,7.062857142857142
44.236233,-95.311157,97.10285714285716,7.215714285714285,0.04,7.927142857142857
41.98708,-91.107147,98.58,6.777142857142857,0.05,9.304285714285712
46.64695,-103.131836,91.76,7.52,0.03,7.19
40.786892,-83.680695,98.74857142857142,6.654285714285714,0.05,10.56142857142857
35.492912,-98.107605,96.63142857142856,7.317142857142857,0.06,15.864285714285714
40.307842,-88.509216,98.89571428571428,6.9157142857142855,0.04,10.882857142857144
41.599949,-88.321991,99.25,6.762857142857143,0.05,10.12857142857143
43.885406,-90.635193,97.97714285714288,6.772857142857142,0.05,7.301428571428572
40.524445,-83.684814,98.02857142857144,6.6571428571428575,0.05,10.588571428571427
34.889137,-98.780853,96.33714285714288,7.148571428571429,0.05,16.44857142857143
30.483177,-102.733002,90.44714285714284,6.731428571428571,0.03,18.47571428571428
36.946281,-103.49118,81.67857142857143,7.538571428571428,0.04,11.75
39.914829,-108.852661,80.03,5.37,0.12,8.645714285714286
42.837421,-86.065918,99.29142857142855,7.301428571428572,0.03,9.301428571428572
35.01247,-101.49707,90.69571428571427,7.221428571428571,0.04,15.595714285714283
30.890926,-103.554779,88.75,6.68,0.03,18.764285714285712
41.959404,-83.258728,99.41428571428573,6.910000000000001,0.03,10.374285714285715
42.424839,-97.322906,95.77714285714286,7.435714285714285,0.05,9.47
45.662868,-120.322601,95.36142857142856,5.425714285714285,0.08,9.732857142857142
44.847988,-94.935913,97.55142857142856,6.932857142857143,0.04,7.15
41.603977,-104.128052,83.8457142857143,7.692857142857143,0.04,9.571428571428571
40.863918,-106.004852,74.03285714285714,5.618571428571428,1.41,2.2385714285714284
40.907887,-88.829407,99.18857142857142,6.835714285714286,0.05,10.587142857142856
43.039738,-116.688019,85.56857142857143,5.762857142857143,0.03,8.797142857142857
38.785744,-93.567078,98.75714285714284,6.704285714285715,0.06,12.527142857142858
43.659733,-95.446716,96.1542857142857,7.29,0.04,7.928571428571429
37.392773,-93.295105,97.40142857142855,5.587142857142857,0.71,13.071428571428571
45.102467,-71.179016,95.03,4.6571428571428575,1.92,4.231428571428571
42.187389,-93.025421,98.01285714285714,6.957142857142857,0.05,9.271428571428572
46.628349,-103.429016,91.76,7.52,0.03,7.19
41.036175,-87.082092,99.1,6.724285714285714,0.05,10.638571428571428
41.050674,-89.603241,99.15571428571428,6.8100000000000005,0.05,10.59142857142857
46.156368,-120.743561,93.09571428571428,5.48,0.18,8.165714285714285
44.390167,-118.812805,85.40142857142857,4.0,1.62,6.481428571428572
41.171532,-84.948212,98.67285714285715,6.638571428571429,0.05,10.47
38.811546,-90.427979,99.59857142857145,5.841428571428572,0.28,12.70142857142857
43.982178,-91.55957,98.17285714285715,6.724285714285714,0.05,7.444285714285714
44.019371,-91.556702,98.17285714285715,6.724285714285714,0.05,7.444285714285714
45.619827,-103.107666,91.25142857142858,7.312857142857142,0.03,8.09
42.929775,-82.711029,99.10428571428572,7.145714285714286,0.03,9.055714285714286
36.892467,-103.947662,81.67857142857143,7.538571428571428,0.04,11.75
44.374325,-109.363449,77.77428571428571,5.118571428571428,0.67,3.275714285714286
40.449318,-86.775696,99.0085714285714,6.742857142857143,0.05,10.962857142857144
40.735279,-88.234802,99.03571428571428,6.857142857142857,0.04,10.965714285714286
35.060062,-116.960526,91.82,5.848571428571428,0.03,17.884285714285713
37.654121,-102.639099,87.18142857142857,7.441428571428571,0.03,13.51
43.158459,-96.114807,96.70428571428572,7.155714285714287,0.04,8.835714285714285
44.521034,-99.436218,95.13142857142856,7.102857142857142,0.04,8.204285714285714
35.008392,-111.477203,80.91428571428571,5.901428571428572,0.34,11.325714285714286
45.558182,-95.215118,97.03714285714284,7.061428571428571,0.04,6.375714285714285
44.746468,-74.077301,96.16857142857144,4.752857142857144,1.92,5.821428571428571
40.372795,-82.753784,97.65285714285712,5.609999999999999,0.8,10.312857142857142
48.018986,-96.264374,97.68,7.034285714285715,0.04,4.862857142857143
31.842396,-101.006775,92.81714285714284,7.171428571428572,0.04,18.13428571428572
33.881683,-116.808685,90.39571428571428,3.7771428571428567,0.18,16.64
39.142399,-91.952515,98.77,5.372857142857143,0.84,12.344285714285714
42.121574,-104.678116,85.68142857142857,7.275714285714286,0.04,10.19285714285714
41.906155,-77.925323,94.62571428571428,4.792857142857143,1.96,7.498571428571429
32.970364,-98.072205,97.82285714285716,6.825714285714286,0.05,18.66
48.891521,-122.28302,99.84285714285714,3.2971428571428567,1.68,9.512857142857143
47.176228,-101.250244,94.31714285714284,7.174285714285714,0.04,6.391428571428572
42.696251,-104.508606,85.02428571428571,7.421428571428572,0.03,9.13
41.318817,-84.396301,98.77428571428572,6.658571428571428,0.05,10.07
46.071541,-104.190689,90.26285714285714,7.402857142857143,0.03,7.781428571428571
40.86277,-76.273315,97.67857142857144,4.395714285714286,2.01,9.737142857142857
32.153439,-104.73056,86.46142857142857,6.155714285714285,0.03,16.60142857142857
45.111851,-83.129425,99.29571428571428,7.558571428571429,0.01,7.518571428571428
40.819412,-119.351151,84.08571428571429,4.558571428571429,0.02,9.675714285714289
39.651573,-101.117493,90.14142857142858,7.218571428571429,0.04,12.061428571428571
44.209057,-109.166565,73.16857142857143,5.624285714285714,0.6900000000000001,0.1128571428571428
35.799698,-100.474762,91.96,7.528571428571429,0.04,15.25
37.381981,-103.099823,85.24142857142859,7.254285714285714,0.03,13.044285714285715
41.18203,-90.62854,99.14142857142858,6.795714285714285,0.05,10.66
47.327606,-99.723969,95.03,7.235714285714286,0.04,5.425714285714286
39.09119,-96.441223,97.25714285714284,7.115714285714286,0.05,12.598571428571429
44.319515,-93.383423,97.92142857142858,6.859999999999999,0.05,7.359999999999999
33.389313,-105.398407,80.98285714285714,5.882857142857143,0.26,12.795714285714284
36.029499,-96.215881,98.65285714285712,7.067142857142857,0.05,15.735714285714286
41.648518,-93.823578,98.11428571428571,6.9071428571428575,0.05,10.004285714285714
37.573528,-100.390411,91.75,7.371428571428572,0.05,13.974285714285717
45.144505,-92.235016,97.76285714285711,6.68,0.07,6.468571428571429
43.723114,-71.303223,98.78285714285714,4.4157142857142855,2.01,7.485714285714286
42.140408,-114.920166,81.35000000000001,6.112857142857143,0.04,7.115714285714286
36.901466,-103.347107,84.85142857142857,7.501428571428571,0.03,13.272857142857143
35.89959,-99.346313,94.21142857142856,7.6,0.05,15.332857142857142
35.757328,-103.081268,86.25142857142858,7.252857142857144,0.04,14.05714285714286
34.485794,-96.832336,98.16428571428573,6.97,0.06,16.86
41.849571,-88.96637,98.63857142857144,6.8,0.05,9.27
40.237579,-86.293976,98.5942857142857,6.572857142857143,0.05,11.165714285714284
42.522961,-79.129395,98.39571428571428,6.028571428571429,0.8,9.741428571428573
44.0037,-93.423676,97.21714285714286,7.141428571428572,0.05,7.345714285714286
44.201111,-96.013,95.64714285714284,7.3428571428571425,0.04,7.479999999999999
46.279587,-99.842255,94.60714285714286,7.231428571428571,0.04,6.257142857142857
40.877331,-93.409149,98.23714285714286,6.894285714285714,0.05,10.338571428571427
41.394882,-105.096024,80.46857142857142,8.285714285714286,0.03,7.478571428571429
48.964642,-101.712982,95.16714285714284,6.972857142857143,0.04,4.824285714285715
45.909466,-94.888855,96.70714285714288,7.128571428571428,0.05,5.734285714285714
40.8265,-86.396851,98.84714285714286,6.674285714285714,0.05,10.492857142857144
44.74427,-97.875275,96.63285714285716,7.032857142857142,0.04,8.177142857142858
38.509209,-75.12561,101.66285714285712,7.304285714285713,0.02,14.231428571428571
41.966206,-80.463348,98.89285714285714,5.880000000000001,0.86,10.211428571428572
29.285652,-90.825562,101.68285714285716,5.845714285714286,0.04,21.312857142857144
34.820255,-106.346375,80.40714285714286,5.721428571428571,0.04,11.542857142857144
36.0854,-105.152161,78.05285714285715,6.069999999999999,0.96,9.852857142857143
46.182941,-88.063232,96.6842857142857,4.902857142857143,1.61,5.351428571428571
45.831856,-104.397308,90.26285714285714,7.402857142857143,0.03,7.781428571428571
44.094315,-98.684143,95.76285714285714,7.1000000000000005,0.04,8.617142857142857
43.385265,-100.446167,93.48714285714286,7.331428571428572,0.04,10.04
35.450989,-116.017975,93.39,4.631428571428572,0.01,19.711428571428574
36.575836,-100.414124,91.86,7.52,0.04,14.832857142857142
35.091801,-114.016312,88.33571428571429,5.558571428571428,0.03,17.204285714285714
39.738159,-79.286194,94.34857142857145,4.632857142857143,2.06,9.72
41.618664,-89.442627,99.04857142857144,6.765714285714286,0.05,10.022857142857143
37.521446,-99.338867,93.82428571428572,7.485714285714286,0.05,13.897142857142857
40.813015,-89.677582,99.15571428571428,6.8100000000000005,0.05,10.59142857142857
41.622593,-115.034698,80.70142857142856,5.401428571428572,0.05,7.0442857142857145
44.644047,-95.044434,97.70142857142856,7.001428571428571,0.04,7.777142857142857
37.066593,-103.36615,84.85142857142857,7.501428571428571,0.03,13.272857142857143
45.657959,-103.674622,90.37571428571428,7.362857142857143,0.03,8.105714285714287
41.653328,-105.135498,80.46857142857142,8.285714285714286,0.03,7.478571428571429
41.799622,-95.513794,97.06,7.154285714285714,0.05,9.552857142857144
42.912189,-104.131348,86.26428571428572,7.441428571428572,0.03,9.401428571428571
38.411839,-89.32782,99.92,6.448571428571428,0.05,13.12857142857143
46.819248,-68.936157,97.76714285714286,4.831428571428572,1.65,3.738571428571429
44.510845,-92.851959,97.92142857142858,6.859999999999999,0.05,7.359999999999999
31.711338,-109.015793,84.94000000000001,6.057142857142857,0.03,16.19
43.605995,-93.158386,97.21285714285716,7.127142857142857,0.04,7.674285714285714
44.224598,-93.309753,97.21714285714286,7.141428571428572,0.05,7.345714285714286
37.693916,-91.017151,97.66285714285712,4.317142857142857,2.15,12.948571428571428
47.118687,-104.21106,92.36,7.131428571428572,0.03,7.718571428571429
34.121346,-116.315079,90.96,4.747142857142856,0.1,18.264285714285712
38.614681,-86.903961,99.64428571428572,5.442857142857143,0.82,13.032857142857145
41.384277,-105.219025,80.46857142857142,8.285714285714286,0.03,7.478571428571429
48.238403,-109.093353,89.57571428571428,7.154285714285714,0.04,6.927142857142857
42.583561,-103.502014,86.17142857142858,7.398571428571429,0.03,9.425714285714289
35.406178,-105.101898,81.01,6.8100000000000005,0.07,12.20142857142857
37.607449,-100.019592,92.78571428571428,7.444285714285714,0.05,13.90857142857143
42.468063,-100.074066,92.38714285714286,7.558571428571428,0.04,9.874285714285715
46.811981,-120.963745,87.94714285714285,3.775714285714286,2.08,4.33
44.071182,-93.135376,97.21714285714286,7.141428571428572,0.05,7.345714285714286
42.812035,-107.695923,80.13857142857144,6.894285714285714,0.05,6.441428571428572
38.083141,-113.757935,81.71000000000001,6.159999999999999,0.03,10.695714285714288
44.040539,-120.158356,85.55714285714285,5.485714285714286,0.3,6.9
32.730671,-102.286713,90.64428571428572,6.885714285714286,0.03,17.457142857142856
37.482986,-110.338211,85.2,4.421428571428572,0.03,13.668571428571427
45.015121,-99.72998,94.87,7.122857142857143,0.04,7.979999999999999
34.460236,-118.423248,92.51857142857143,4.771428571428571,0.1,16.60142857142857
44.953316,-72.541931,98.15714285714286,4.508571428571428,1.75,5.928571428571429
44.119423,-100.269196,95.02142857142856,7.081428571428572,0.04,9.428571428571429
44.570957,-96.771301,95.34857142857145,7.36,0.04,7.151428571428572
45.389103,-95.031769,97.03714285714284,7.061428571428571,0.04,6.375714285714285
35.512405,-111.713425,79.24285714285715,5.721428571428571,0.16,10.141428571428571
34.551903,-104.134521,85.96857142857142,6.881428571428572,0.03,15.064285714285717
39.362305,-81.26947,98.36,4.128571428571428,2.08,11.721428571428572
41.099518,-88.633362,99.18857142857142,6.835714285714286,0.05,10.587142857142856
40.420498,-92.989624,98.08428571428573,6.734285714285714,0.06,10.664285714285716
31.365875,-104.374054,88.22142857142856,6.398571428571429,0.02,17.981428571428573
37.135563,-113.016968,84.63857142857144,5.284285714285714,0.04,13.792857142857144
42.442112,-113.492035,85.24142857142856,5.638571428571429,0.03,8.972857142857142
34.171337,-90.550598,101.18714285714285,5.661428571428572,0.17,17.61
35.903652,-116.301346,92.58142857142856,4.444285714285714,0.02,19.51142857142857
40.292027,-88.291321,99.03571428571428,6.857142857142857,0.04,10.965714285714286
33.499428,-107.575653,80.51285714285714,6.124285714285714,0.04,13.045714285714284
38.912449,-116.496078,78.22571428571429,5.428571428571429,0.03,8.197142857142856
42.58704,-88.548279,98.2757142857143,6.824285714285715,0.05,8.592857142857143
41.614876,-104.229492,83.8457142857143,7.692857142857143,0.04,9.571428571428571
42.45475,-107.344513,79.37285714285714,7.265714285714286,0.02,5.977142857142858
39.588024,-96.925598,96.9,7.091428571428572,0.05,12.275714285714283
44.076046,-92.642273,97.33571428571427,7.074285714285714,0.05,7.225714285714285
33.961529,-100.924622,93.79285714285712,7.08,0.04,17.435714285714287
41.732067,-110.79039,78.45285714285714,6.591428571428572,0.03,5.652857142857143
44.166279,-73.791931,95.9,4.38,1.98,5.817142857142857
36.530807,-100.594543,91.86,7.52,0.04,14.832857142857142
30.876518,-102.286194,91.92428571428572,7.067142857142857,0.03,19.15571428571429
32.927689,-90.868652,101.18714285714285,5.644285714285714,0.06,18.29428571428572
36.120953,-99.836151,93.03571428571428,7.581428571428572,0.05,15.255714285714284
48.498474,-109.129654,90.87142857142858,7.175714285714285,0.04,7.144285714285714
44.958775,-103.209534,91.38428571428572,7.097142857142857,0.04,8.817142857142857
41.962814,-84.446716,98.00142857142858,6.871428571428572,0.05,9.245714285714286
36.820602,-95.781433,98.63428571428572,6.9071428571428575,0.06,14.497142857142858
38.768673,-79.961029,94.15,4.482857142857143,2.11,10.241428571428573
42.387806,-105.300201,83.82857142857142,7.728571428571429,0.03,8.967142857142857
44.34383,-97.184937,95.34857142857145,7.36,0.04,7.151428571428572
44.480343,-95.830322,97.22428571428571,7.164285714285714,0.04,7.741428571428571
46.350815,-117.42659,93.13857142857144,5.577142857142857,0.05,9.367142857142856
41.475605,-94.598816,97.39142857142858,7.07,0.05,9.784285714285714
41.436756,-83.295288,99.35285714285716,6.868571428571428,0.04,10.70142857142857
39.869766,-104.116684,84.7,5.634285714285714,0.04,11.541428571428572
45.777946,-70.193665,96.57428571428572,4.795714285714285,1.78,4.101428571428571
34.936893,-103.463867,86.57428571428571,7.094285714285715,0.03,14.89
39.487606,-97.572235,96.49857142857142,7.085714285714286,0.05,12.365714285714288
43.42379,-93.321167,97.21285714285716,7.127142857142857,0.04,7.674285714285714
42.06197,-106.207718,77.98857142857143,7.72,0.11,4.908571428571428
41.87661,-115.631683,81.58571428571429,6.01,0.03,7.415714285714285
45.485954,-96.305573,97.55428571428573,7.005714285714285,0.04,7.12
47.829517,-95.071045,97.07428571428572,6.835714285714286,0.04,4.6657142857142855
38.721237,-98.786224,94.89428571428572,7.415714285714285,0.05,13.14857142857143
42.201225,-106.890198,79.05142857142857,7.655714285714287,0.03,5.877142857142857
39.690189,-90.203461,99.46571428571428,6.6242857142857146,0.05,12.135714285714286
44.64901,-120.836761,88.28428571428572,5.002857142857144,0.45,7.652857142857143
42.493679,-77.457245,96.23428571428572,4.845714285714286,1.91,8.165714285714285
35.197735,-101.130402,90.69571428571427,7.221428571428571,0.04,15.595714285714283
37.136921,-112.899094,84.63857142857144,5.284285714285714,0.04,13.792857142857144
43.022717,-116.576584,85.56857142857143,5.762857142857143,0.03,8.797142857142857
45.871128,-94.782593,96.70714285714288,7.128571428571428,0.05,5.734285714285714
37.453938,-75.839691,101.7,7.551428571428572,0.0,15.342857142857143
29.872959,-90.116577,101.70142857142856,5.627142857142857,0.03,21.18142857142857
42.640575,-77.643951,96.23428571428572,4.845714285714286,1.91,8.165714285714285
37.552452,-117.589355,83.11857142857143,4.708571428571429,0.02,12.652857142857142
45.00985,-101.656433,93.18,7.127142857142857,0.03,8.747142857142856
48.960552,-112.445312,88.03,7.595714285714286,0.04,5.371428571428572
42.586754,-114.884247,87.11428571428571,6.1085714285714285,0.03,10.624285714285715
42.674641,-96.13916,97.06714285714284,7.147142857142858,0.04,9.438571428571429
35.473972,-114.28569,91.68,5.088571428571428,0.02,18.96857142857143
43.04604,-109.263977,74.16857142857144,6.018571428571429,0.6,1.6742857142857144
40.871567,-114.214157,82.47142857142856,4.804285714285714,0.02,9.215714285714286
